architecture,target,event,occurrence,event_label,repetition,status,terminal_status,fault_reason,event_matched,event_match_mission_ms,halt_triggered,halt_recovered,halt_start_after_event_ms,requested_duration_ms,actual_down_ms,mission_ms,completion_delta_vs_arch_baseline_median_ms,coordinator_elapsed_ticks,batch_elapsed_ticks,production_elapsed_ticks,safety_elapsed_ticks,wall_seconds,result_file,debug_log
CENTRALISED,NONE,BASELINE,,,1,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10203.855,,6557,0,0,0,11.899138,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_01.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_01.log
CENTRALISED,NONE,BASELINE,,,2,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10175.2709,,6515,0,0,0,12.31167,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_02.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_02.log
CENTRALISED,NONE,BASELINE,,,3,EVENT_NOT_REACHED,FAULT,TABLE_ALIGNMENT_TIMEOUT,False,-1.0,False,False,-1.0,0,0.0,17066.1645,,11179,0,0,0,19.941329,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_03.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_03.log
CENTRALISED,NONE,BASELINE,,,4,EVENT_NOT_REACHED,FAULT,TABLE_ALIGNMENT_TIMEOUT,False,-1.0,False,False,-1.0,0,0.0,17065.8013,,11038,0,0,0,20.597462,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_04.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_04.log
CENTRALISED,NONE,BASELINE,,,5,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10153.7787,,6734,0,0,0,11.59694,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_05.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_05.log
CENTRALISED,NONE,BASELINE,,,6,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10164.7313,,6771,0,0,0,12.258352,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_06.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_06.log
CENTRALISED,NONE,BASELINE,,,7,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10164.7419,,6677,0,0,0,11.572794,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_07.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_07.log
CENTRALISED,NONE,BASELINE,,,8,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10171.1396,,6755,0,0,0,12.262579,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_08.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_08.log
CENTRALISED,NONE,BASELINE,,,9,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10167.8526,,6745,0,0,0,11.613688,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_09.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_09.log
CENTRALISED,NONE,BASELINE,,,10,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10152.879,,6750,0,0,0,12.212555,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_10.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260916_091935_coordinator\runs\baseline_centralised_10.log
