architecture,target,event,occurrence,event_label,repetition,status,terminal_status,fault_reason,event_matched,event_match_mission_ms,halt_triggered,halt_recovered,halt_start_after_event_ms,requested_duration_ms,actual_down_ms,mission_ms,completion_delta_vs_arch_baseline_median_ms,coordinator_elapsed_ticks,batch_elapsed_ticks,production_elapsed_ticks,safety_elapsed_ticks,wall_seconds,result_file,debug_log
CENTRALISED,NONE,BASELINE,,,1,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10166.4711,,6411,0,0,0,11.269277,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_01.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_01.log
CENTRALISED,NONE,BASELINE,,,2,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,13579.0331,,3273,0,0,0,15.55805,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_02.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_02.log
CENTRALISED,NONE,BASELINE,,,3,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,14013.7971,,2322,0,0,0,15.340555,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_03.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_03.log
CENTRALISED,NONE,BASELINE,,,4,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,13930.1911,,2354,0,0,0,15.636675,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_04.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_04.log
CENTRALISED,NONE,BASELINE,,,5,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,13616.6054,,2270,0,0,0,14.897584,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_05.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_05.log
CENTRALISED,NONE,BASELINE,,,6,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,13913.8678,,2298,0,0,0,15.647756,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_06.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_06.log
CENTRALISED,NONE,BASELINE,,,7,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,12650.7481,,3096,0,0,0,13.966684,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_07.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_07.log
CENTRALISED,NONE,BASELINE,,,8,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,12569.7189,,3490,0,0,0,14.590651,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_08.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_08.log
CENTRALISED,NONE,BASELINE,,,9,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,12825.5413,,3193,0,0,0,13.873464,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_09.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_09.log
CENTRALISED,NONE,BASELINE,,,10,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,14000.132,,2321,0,0,0,16.174899,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_10.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\hardened_1cd\20260916_093538_coordinator\runs\baseline_centralised_10.log
