architecture,target,event,occurrence,event_label,attempted_runs,event_matched_runs,actual_injections,not_reached_runs,matched_but_not_triggered_runs,drained_after_injection,faults_after_injection,no_result_runs,halt_recovered_runs,failure_probability_given_injection,fault_reasons,median_event_match_mission_ms,median_halt_start_after_event_ms,requested_duration_ms,median_actual_down_ms,median_drained_mission_ms,median_drained_completion_delta_ms,median_impact_ratio_drained,baseline_successes,baseline_attempts,baseline_failures,baseline_success_rate,baseline_median_ms,baseline_mean_ms,baseline_stdev_ms,baseline_mad_ms,baseline_noise_band_ms,drained_impact_exceeds_noise_band
CENTRALISED,COORDINATOR,CONVEYOR_DONE,1,after_first_bottle_transfer_to_rotary,20,20,20,0,0,20,0,0,20,0.0,,2061.64265,0.0,500,500.68589999999995,10640.6407,-2957.1785500000005,-5.906254899528828,10,10,0,1.0,13597.81925,13126.61059,1185.564944132518,409.1452999999992,2371.129888265036,1
