architecture,target,event,occurrence,event_label,repetition,status,terminal_status,fault_reason,event_matched,event_match_mission_ms,halt_triggered,halt_recovered,halt_start_after_event_ms,requested_duration_ms,actual_down_ms,mission_ms,completion_delta_vs_arch_baseline_median_ms,coordinator_elapsed_ticks,batch_elapsed_ticks,production_elapsed_ticks,safety_elapsed_ticks,wall_seconds,result_file,debug_log
DECOMPOSED_3CD,NONE,BASELINE,,,1,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10229.682,,0,6479,6479,6479,12.25917,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\baseline_decomposed_3cd_01.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\baseline_decomposed_3cd_01.log
DECOMPOSED_3CD,NONE,BASELINE,,,2,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10204.6699,,0,6570,6570,6570,12.341267,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\baseline_decomposed_3cd_02.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\baseline_decomposed_3cd_02.log
DECOMPOSED_3CD,NONE,BASELINE,,,3,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10181.4137,,0,6469,6469,6469,11.891512,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\baseline_decomposed_3cd_03.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\baseline_decomposed_3cd_03.log
DECOMPOSED_3CD,PRODUCTION,CONVEYOR_DONE,1,after_first_bottle_transfer_to_rotary,1,DRAINED,DRAINED,NONE,True,2063.0831,True,True,0.0,500,501.5375,10696.4919,491.8220000000001,0,6830,6830,6830,12.825219,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\production_conveyor_done_01_rep01.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\redundant_smoke_runs\production_conveyor_done_01_rep01.log
