architecture,target,event,occurrence,event_label,repetition,status,terminal_status,fault_reason,event_matched,event_match_mission_ms,halt_triggered,halt_recovered,halt_start_after_event_ms,requested_duration_ms,actual_down_ms,mission_ms,completion_delta_vs_arch_baseline_median_ms,coordinator_elapsed_ticks,batch_elapsed_ticks,production_elapsed_ticks,safety_elapsed_ticks,wall_seconds,result_file,debug_log
CENTRALISED,NONE,BASELINE,,,1,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10203.2788,,6722,0,0,0,11.806361,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_01.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_01.log
CENTRALISED,NONE,BASELINE,,,2,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10156.2122,,6772,0,0,0,12.182665,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_02.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_02.log
CENTRALISED,NONE,BASELINE,,,3,EVENT_NOT_REACHED,FAULT,TABLE_ALIGNMENT_TIMEOUT,False,-1.0,False,False,-1.0,0,0.0,17065.4276,,11426,0,0,0,20.014654,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_03.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_03.log
CENTRALISED,NONE,BASELINE,,,4,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10166.0392,,6843,0,0,0,12.226063,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_04.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_04.log
CENTRALISED,NONE,BASELINE,,,5,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10173.4253,,6746,0,0,0,11.632363,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_05.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_05.log
CENTRALISED,NONE,BASELINE,,,6,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10155.6552,,6781,0,0,0,12.272488,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_06.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_06.log
CENTRALISED,NONE,BASELINE,,,7,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10191.0241,,6632,0,0,0,11.635014,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_07.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_07.log
CENTRALISED,NONE,BASELINE,,,8,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10161.9771,,6732,0,0,0,12.237461,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_08.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_08.log
CENTRALISED,NONE,BASELINE,,,9,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10172.3332,,6653,0,0,0,11.676894,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_09.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_09.log
CENTRALISED,NONE,BASELINE,,,10,EVENT_NOT_REACHED,DRAINED,NONE,False,-1.0,False,False,-1.0,0,0.0,10157.6507,,6696,0,0,0,12.223247,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_10.result.txt,C:\Users\cta10\OneDrive\Desktop\part4\704\704GP1\Integration\Zhiyuan\gui_experiments\baseline_1cd\20260915_234827_coordinator\runs\baseline_centralised_10.log
